given,family,sequence,affiliation,DOI
Marcel,Breeuwer,additional,,10.12688/f1000research.29988.1
César,Caballero-Gaudes,additional,,10.12688/f1000research.29988.1
Lydia,Hellrung,additional,,10.12688/f1000research.29988.1
Willem,Huijbers,additional,,10.12688/f1000research.29988.1
Jacobus F.A.,Jansen,additional,,10.12688/f1000research.29988.1
Rolf,Lamerichs,additional,,10.12688/f1000research.29988.1
Svitlana,Zinger,additional,,10.12688/f1000research.29988.1
Albert P.,Aldenkamp,additional,,10.12688/f1000research.29988.1
Juan Antonio,Roche Cárcel,first,,10.12688/f1000research.51358.1
Romain D.,Cazé,first,,10.12688/f1000research.26486.3
Marcel,Stimberg,additional,,10.12688/f1000research.26486.3
Muzaheed,Muzaheed,first,,10.12688/f1000research.49923.1
Omar S.,El-Masry,additional,,10.12688/f1000research.49923.1
Ali A.,Rabaan,additional,,10.12688/f1000research.49923.1
Faisal,Alzahrani,additional,,10.12688/f1000research.49923.1
Amer,Alomar,additional,,10.12688/f1000research.49923.1
Faraz Ahmed,Farooqi,additional,,10.12688/f1000research.49923.1
René L.,Warren,first,,10.12688/f1000research.50857.2
Inanc,Birol,additional,,10.12688/f1000research.50857.2
Saad,Dahlawi,first,,10.12688/f1000research.37448.1
Ritesh G,Menezes,additional,,10.12688/f1000research.37448.1
Mohammad Ajmal,Khan,additional,,10.12688/f1000research.37448.1
Abu,Waris,additional,,10.12688/f1000research.37448.1
-,Saifullah,additional,,10.12688/f1000research.37448.1
Mirza Muhammad,Naseer,additional,,10.12688/f1000research.37448.1
Panitee,Karnsomdee,first,,10.12688/f1000research.55080.1
Firman,Alamsyah,first,,10.12688/f1000research.27952.1
Rarastoeti,Pratiwi,additional,,10.12688/f1000research.27952.1
Nisrina,Firdausi,additional,,10.12688/f1000research.27952.1
Jessica,Irene Mesak Pello,additional,,10.12688/f1000research.27952.1
Subekti,Evi Dwi Nugraheni,additional,,10.12688/f1000research.27952.1
Ahmad,Ghitha Fadhlurrahman,additional,,10.12688/f1000research.27952.1
Luthfi,Nurhidayat,additional,,10.12688/f1000research.27952.1
Warsito,Purwo Taruno,additional,,10.12688/f1000research.27952.1
Hartwig,Anzt,first,,10.12688/f1000research.23224.2
Felix,Bach,additional,,10.12688/f1000research.23224.2
Stephan,Druskat,additional,,10.12688/f1000research.23224.2
Frank,Löffler,additional,,10.12688/f1000research.23224.2
Axel,Loewe,additional,,10.12688/f1000research.23224.2
Bernhard Y.,Renard,additional,,10.12688/f1000research.23224.2
Gunnar,Seemann,additional,,10.12688/f1000research.23224.2
Alexander,Struck,additional,,10.12688/f1000research.23224.2
Elke,Achhammer,additional,,10.12688/f1000research.23224.2
Piush,Aggarwal,additional,,10.12688/f1000research.23224.2
Franziska,Appel,additional,,10.12688/f1000research.23224.2
Michael,Bader,additional,,10.12688/f1000research.23224.2
Lutz,Brusch,additional,,10.12688/f1000research.23224.2
Christian,Busse,additional,,10.12688/f1000research.23224.2
Gerasimos,Chourdakis,additional,,10.12688/f1000research.23224.2
Piotr Wojciech,Dabrowski,additional,,10.12688/f1000research.23224.2
Peter,Ebert,additional,,10.12688/f1000research.23224.2
Bernd,Flemisch,additional,,10.12688/f1000research.23224.2
Sven,Friedl,additional,,10.12688/f1000research.23224.2
Bernadette,Fritzsch,additional,,10.12688/f1000research.23224.2
Maximilian D.,Funk,additional,,10.12688/f1000research.23224.2
Volker,Gast,additional,,10.12688/f1000research.23224.2
Florian,Goth,additional,,10.12688/f1000research.23224.2
Jean-Noël,Grad,additional,,10.12688/f1000research.23224.2
Jan,Hegewald,additional,,10.12688/f1000research.23224.2
Sibylle,Hermann,additional,,10.12688/f1000research.23224.2
Florian,Hohmann,additional,,10.12688/f1000research.23224.2
Stephan,Janosch,additional,,10.12688/f1000research.23224.2
Dominik,Kutra,additional,,10.12688/f1000research.23224.2
Jan,Linxweiler,additional,,10.12688/f1000research.23224.2
Thilo,Muth,additional,,10.12688/f1000research.23224.2
Wolfgang,Peters-Kottig,additional,,10.12688/f1000research.23224.2
Fabian,Rack,additional,,10.12688/f1000research.23224.2
Fabian H.C.,Raters,additional,,10.12688/f1000research.23224.2
Stephan,Rave,additional,,10.12688/f1000research.23224.2
Guido,Reina,additional,,10.12688/f1000research.23224.2
Malte,Reißig,additional,,10.12688/f1000research.23224.2
Timo,Ropinski,additional,,10.12688/f1000research.23224.2
Joerg,Schaarschmidt,additional,,10.12688/f1000research.23224.2
Heidi,Seibold,additional,,10.12688/f1000research.23224.2
Jan P.,Thiele,additional,,10.12688/f1000research.23224.2
Benjamin,Uekermann,additional,,10.12688/f1000research.23224.2
Stefan,Unger,additional,,10.12688/f1000research.23224.2
Rudolf,Weeber,additional,,10.12688/f1000research.23224.2
Weien,Chow,first,,10.12688/f1000research.51328.1
Elaine,Lum,additional,,10.12688/f1000research.51328.1
Arif,Tyebally,additional,,10.12688/f1000research.51328.1
Sze Ling,Chan,additional,,10.12688/f1000research.51328.1
Lai Chee,Lee,additional,,10.12688/f1000research.51328.1
Moi Lin,Ling,additional,,10.12688/f1000research.51328.1
Hiang Khoon,Tan,additional,,10.12688/f1000research.51328.1
Nigel CK,Tan,additional,,10.12688/f1000research.51328.1
Bastien,Llamas,first,,10.12688/f1000research.19630.2
Giuseppe,Narzisi,additional,,10.12688/f1000research.19630.2
Valerie,Schneider,additional,,10.12688/f1000research.19630.2
Peter A.,Audano,additional,,10.12688/f1000research.19630.2
Evan,Biederstedt,additional,,10.12688/f1000research.19630.2
Lon,Blauvelt,additional,,10.12688/f1000research.19630.2
Peter,Bradbury,additional,,10.12688/f1000research.19630.2
Xian,Chang,additional,,10.12688/f1000research.19630.2
Chen-Shan,Chin,additional,,10.12688/f1000research.19630.2
Arkarachai,Fungtammasan,additional,,10.12688/f1000research.19630.2
Wayne E.,Clarke,additional,,10.12688/f1000research.19630.2
Alan,Cleary,additional,,10.12688/f1000research.19630.2
Jana,Ebler,additional,,10.12688/f1000research.19630.2
Jordan,Eizenga,additional,,10.12688/f1000research.19630.2
Jonas A.,Sibbesen,additional,,10.12688/f1000research.19630.2
Charles J.,Markello,additional,,10.12688/f1000research.19630.2
Erik,Garrison,additional,,10.12688/f1000research.19630.2
Shilpa,Garg,additional,,10.12688/f1000research.19630.2
Glenn,Hickey,additional,,10.12688/f1000research.19630.2
Gerard R.,Lazo,additional,,10.12688/f1000research.19630.2
Michael F.,Lin,additional,,10.12688/f1000research.19630.2
Medhat,Mahmoud,additional,,10.12688/f1000research.19630.2
Tobias,Marschall,additional,,10.12688/f1000research.19630.2
Ilia,Minkin,additional,,10.12688/f1000research.19630.2
Jean,Monlong,additional,,10.12688/f1000research.19630.2
Rajeeva L.,Musunuri,additional,,10.12688/f1000research.19630.2
Sagayamary,Sagayaradj,additional,,10.12688/f1000research.19630.2
Adam M.,Novak,additional,,10.12688/f1000research.19630.2
Mikko,Rautiainen,additional,,10.12688/f1000research.19630.2
Allison,Regier,additional,,10.12688/f1000research.19630.2
Fritz J.,Sedlazeck,additional,,10.12688/f1000research.19630.2
Jouni,Siren,additional,,10.12688/f1000research.19630.2
Yassine,Souilmi,additional,,10.12688/f1000research.19630.2
Justin,Wagner,additional,,10.12688/f1000research.19630.2
Travis,Wrightsman,additional,,10.12688/f1000research.19630.2
Toshiyuki T.,Yokoyama,additional,,10.12688/f1000research.19630.2
Qiandong,Zeng,additional,,10.12688/f1000research.19630.2
Justin M.,Zook,additional,,10.12688/f1000research.19630.2
Benedict,Paten,additional,,10.12688/f1000research.19630.2
Ben,Busby,additional,,10.12688/f1000research.19630.2
Inge,Merkelbach,first,,10.12688/f1000research.53245.1
Malte,Dewies,additional,,10.12688/f1000research.53245.1
Gera,Noordzij,additional,,10.12688/f1000research.53245.1
Semiha,Denktas,additional,,10.12688/f1000research.53245.1
Jean,Noronha,first,,10.12688/f1000research.74493.1
Stephen,Samuel,additional,,10.12688/f1000research.74493.1
Vijay Pratap,Singh,additional,,10.12688/f1000research.74493.1
H Shivananda,Prabhu,additional,,10.12688/f1000research.74493.1
Rashmi,Siddalingappa,first,,10.12688/f1000research.75469.1
Sekar,Kanagaraj,additional,,10.12688/f1000research.75469.1
Jeannie,Flynn,first,,10.12688/f1000research.23156.4
Firas Farisi,Alkaff,additional,,10.12688/f1000research.23156.4
William Putera,Sukmajaya,additional,,10.12688/f1000research.23156.4
Sovia,Salamah,additional,,10.12688/f1000research.23156.4
Kevin,Marsh,first,,10.12688/f1000research.18796.5
Natalia,Hawken,additional,,10.12688/f1000research.18796.5
Ella,Brookes,additional,,10.12688/f1000research.18796.5
Carrie,Kuehn,additional,,10.12688/f1000research.18796.5
Barry,Liden,additional,,10.12688/f1000research.18796.5
Windarti,Windarti,first,,10.12688/f1000research.28259.1
Bintal,Amin,additional,,10.12688/f1000research.28259.1
Asmika H.,Simarmata,additional,,10.12688/f1000research.28259.1
Paolo,Bellavite,first,,10.12688/f1000research.26523.2
Alberto,Donzelli,additional,,10.12688/f1000research.26523.2
Ahmad,Rajeh,first,,10.12688/f1000research.27214.1
Kyle,Wolf,additional,,10.12688/f1000research.27214.1
Courtney,Schiebout,additional,,10.12688/f1000research.27214.1
Nabeel,Sait,additional,,10.12688/f1000research.27214.1
Tim,Kosfeld,additional,,10.12688/f1000research.27214.1
Richard J.,DiPaolo,additional,,10.12688/f1000research.27214.1
Tae-Hyuk,Ahn,additional,,10.12688/f1000research.27214.1
Safia,Adam Mohamed,first,,10.12688/f1000research.24031.2
Andrew,Nyerere,additional,,10.12688/f1000research.24031.2
Willie Kipkemboi,Sang,additional,,10.12688/f1000research.24031.2
Musa,Ngayo,additional,,10.12688/f1000research.24031.2
Chee Ying,Kuek,first,,10.12688/f1000research.73231.1
Taiwo O.,Omosebi,first,,10.12688/f1000research.53514.1
Noor Faisal,Abass,additional,,10.12688/f1000research.53514.1
Aida,Hidalgo-Benites,first,,10.12688/f1000research.73900.1
Valeria,Senosain-Leon,additional,,10.12688/f1000research.73900.1
Rodrigo M.,Carrillo-Larco,additional,,10.12688/f1000research.73900.1
Andrea,Ruiz-Alejos,additional,,10.12688/f1000research.73900.1
Robert H.,Gilman,additional,,10.12688/f1000research.73900.1
Liam,Smeeth,additional,,10.12688/f1000research.73900.1
J. Jaime,Miranda,additional,,10.12688/f1000research.73900.1
Antonio,Bernabé-Ortiz,additional,,10.12688/f1000research.73900.1
Rolando,Calero,first,,10.12688/f1000research.28852.1
Manuel,Martínez,additional,,10.12688/f1000research.28852.1
Mimi,Borrelli,first,,10.12688/f1000research.52112.1
vikram,sinha,additional,,10.12688/f1000research.52112.1
Sophie,Scott,additional,,10.12688/f1000research.52112.1
Endang Winiati,Bachtiar,first,,10.12688/f1000research.26749.2
Citra F.,Putri,additional,,10.12688/f1000research.26749.2
Retno D.,Soejoedono,additional,,10.12688/f1000research.26749.2
Boy M.,Bachtiar,additional,,10.12688/f1000research.26749.2
Balázs,Bohár,first,,10.12688/f1000research.52791.1
David,Fazekas,additional,,10.12688/f1000research.52791.1
Matthew,Madgwick,additional,,10.12688/f1000research.52791.1
Luca,Csabai,additional,,10.12688/f1000research.52791.1
Marton,Olbei,additional,,10.12688/f1000research.52791.1
Tamás,Korcsmáros,additional,,10.12688/f1000research.52791.1
Mate,Szalay-Beko,additional,,10.12688/f1000research.52791.1
Travis L.,Jensen,first,,10.12688/f1000research.40668.1
William F.,Hooper,additional,,10.12688/f1000research.40668.1
Sami R.,Cherikh,additional,,10.12688/f1000research.40668.1
Johannes B.,Goll,additional,,10.12688/f1000research.40668.1
Peter N.,Lee,first,,10.12688/f1000research.24589.2
John S.,Fry,additional,,10.12688/f1000research.24589.2
Barbara A.,Forey,additional,,10.12688/f1000research.24589.2
Katharine J.,Coombs,additional,,10.12688/f1000research.24589.2
Alison J.,Thornton,additional,,10.12688/f1000research.24589.2
Intisar,Al Alawi,first,,10.12688/f1000research.40338.1
Mohammed,Al Riyami,additional,,10.12688/f1000research.40338.1
Miguel,Barroso-Gil,additional,,10.12688/f1000research.40338.1
Laura,Powell,additional,,10.12688/f1000research.40338.1
Eric,Olinger,additional,,10.12688/f1000research.40338.1
Issa,Al Salmi,additional,,10.12688/f1000research.40338.1
John A.,Sayer,additional,,10.12688/f1000research.40338.1
Tung,Soon Seng,first,,10.12688/f1000research.70646.3
Magiswary,Dorasamy,additional,,10.12688/f1000research.70646.3
Ruzanna,Razak,additional,,10.12688/f1000research.70646.3
Maniam,Kaliannan,additional,,10.12688/f1000research.70646.3
Murali,Sambasivan,additional,,10.12688/f1000research.70646.3
Christopher,Rydell,first,,10.12688/f1000research.51916.1
Joakim,Lindblad,additional,,10.12688/f1000research.51916.1
Abeer M.,Al-Subaie,first,,10.12688/f1000research.53162.1
Alia,Zouaghi,first,,10.12688/f1000research.74012.1
Nawel,Bellil,additional,,10.12688/f1000research.74012.1
Khalaf,Ben Abdallah,additional,,10.12688/f1000research.74012.1
Dhafer,Hadded,additional,,10.12688/f1000research.74012.1
Haithem,Zaafouri,additional,,10.12688/f1000research.74012.1
Mona,Cherif,additional,,10.12688/f1000research.74012.1
Anis,Ben Maamer,additional,,10.12688/f1000research.74012.1
William,Suryajaya,first,,10.12688/f1000research.31865.2
Maria,Purbiati,additional,,10.12688/f1000research.31865.2
Nada,Ismah,additional,,10.12688/f1000research.31865.2
Ken,Masters,first,,10.12688/f1000research.53096.1
Nadia,Al-Wardy,additional,,10.12688/f1000research.53096.1
Marc René,Schädler,first,,10.12688/f1000research.51784.1
Oluwafemi Samuel,Obisesan,first,,10.12688/f1000research.28105.2
Nomathamsanqa Patricia,Sithebe,additional,,10.12688/f1000research.28105.2
Hazel Tumelo,Mufhandu,additional,,10.12688/f1000research.28105.2
Y,Yuliani,first,,10.12688/f1000research.52394.1
Putut Har,Riyadi,additional,,10.12688/f1000research.52394.1
Eko Nurcahya,Dewi,additional,,10.12688/f1000research.52394.1
Irwandi,Jaswir,additional,,10.12688/f1000research.52394.1
Tri Winarni,Agustini,additional,,10.12688/f1000research.52394.1
Judi,Walters,first,,10.12688/f1000research.26903.2
Kate,Light,additional,,10.12688/f1000research.26903.2
Nathan,Robinson,additional,,10.12688/f1000research.26903.2
Marvin,Martens,first,,10.12688/f1000research.74502.1
Rob,Stierum,additional,,10.12688/f1000research.74502.1
Emma L.,Schymanski,additional,,10.12688/f1000research.74502.1
Chris T.,Evelo,additional,,10.12688/f1000research.74502.1
Reza,Aalizadeh,additional,,10.12688/f1000research.74502.1
Hristo,Aladjov,additional,,10.12688/f1000research.74502.1
Kasia,Arturi,additional,,10.12688/f1000research.74502.1
Karine,Audouze,additional,,10.12688/f1000research.74502.1
Pavel,Babica,additional,,10.12688/f1000research.74502.1
Karel,Berka,additional,,10.12688/f1000research.74502.1
Jos,Bessems,additional,,10.12688/f1000research.74502.1
Ludek,Blaha,additional,,10.12688/f1000research.74502.1
Evan E.,Bolton,additional,,10.12688/f1000research.74502.1
Montserrat,Cases,additional,,10.12688/f1000research.74502.1
Dimitrios Ε.,Damalas,additional,,10.12688/f1000research.74502.1
Kirtan,Dave,additional,,10.12688/f1000research.74502.1
Marco,Dilger,additional,,10.12688/f1000research.74502.1
Thomas,Exner,additional,,10.12688/f1000research.74502.1
Daan P.,Geerke,additional,,10.12688/f1000research.74502.1
Roland,Grafström,additional,,10.12688/f1000research.74502.1
Alasdair,Gray,additional,,10.12688/f1000research.74502.1
John M.,Hancock,additional,,10.12688/f1000research.74502.1
Henner,Hollert,additional,,10.12688/f1000research.74502.1
Nina,Jeliazkova,additional,,10.12688/f1000research.74502.1
Danyel,Jennen,additional,,10.12688/f1000research.74502.1
Fabien,Jourdan,additional,,10.12688/f1000research.74502.1
Pascal,Kahlem,additional,,10.12688/f1000research.74502.1
Jana,Klanova,additional,,10.12688/f1000research.74502.1
Jos,Kleinjans,additional,,10.12688/f1000research.74502.1
Todor,Kondic,additional,,10.12688/f1000research.74502.1
Boï,Kone,additional,,10.12688/f1000research.74502.1
Iseult,Lynch,additional,,10.12688/f1000research.74502.1
Uko,Maran,additional,,10.12688/f1000research.74502.1
Sergio,Martinez Cuesta,additional,,10.12688/f1000research.74502.1
Hervé,Ménager,additional,,10.12688/f1000research.74502.1
Steffen,Neumann,additional,,10.12688/f1000research.74502.1
Penny,Nymark,additional,,10.12688/f1000research.74502.1
Herbert,Oberacher,additional,,10.12688/f1000research.74502.1
Noelia,Ramirez,additional,,10.12688/f1000research.74502.1
Sylvie,Remy,additional,,10.12688/f1000research.74502.1
Philippe,Rocca-Serra,additional,,10.12688/f1000research.74502.1
Reza M.,Salek,additional,,10.12688/f1000research.74502.1
Brett,Sallach,additional,,10.12688/f1000research.74502.1
Susanna-Assunta,Sansone,additional,,10.12688/f1000research.74502.1
Ferran,Sanz,additional,,10.12688/f1000research.74502.1
Haralambos,Sarimveis,additional,,10.12688/f1000research.74502.1
Sirarat,Sarntivijai,additional,,10.12688/f1000research.74502.1
Tobias,Schulze,additional,,10.12688/f1000research.74502.1
Jaroslav,Slobodnik,additional,,10.12688/f1000research.74502.1
Ola,Spjuth,additional,,10.12688/f1000research.74502.1
Jonathan,Tedds,additional,,10.12688/f1000research.74502.1
Nikolaos,Thomaidis,additional,,10.12688/f1000research.74502.1
Ralf J.M.,Weber,additional,,10.12688/f1000research.74502.1
Gerard J.P.,van Westen,additional,,10.12688/f1000research.74502.1
Craig E.,Wheelock,additional,,10.12688/f1000research.74502.1
Antony J.,Williams,additional,,10.12688/f1000research.74502.1
Hilda,Witters,additional,,10.12688/f1000research.74502.1
Barbara,Zdrazil,additional,,10.12688/f1000research.74502.1
Anže,Županič,additional,,10.12688/f1000research.74502.1
Egon L.,Willighagen,additional,,10.12688/f1000research.74502.1
Veronica,Rodriguez-Garcia,first,,10.12688/f1000research.50782.1
Jose Luis,Guerrero Orriach,additional,,10.12688/f1000research.50782.1
Daniel,Ariza Villanueva,additional,,10.12688/f1000research.50782.1
Jose Manuel,Garcia Pinilla,additional,,10.12688/f1000research.50782.1
Ainhoa,Robles Mezcua,additional,,10.12688/f1000research.50782.1
Manuel,Rubio Navarro,additional,,10.12688/f1000research.50782.1
Jose,Cruz Mañas,additional,,10.12688/f1000research.50782.1
Surendran,Deepanjali,first,,10.12688/f1000research.54410.1
Mandal,Jharna,additional,,10.12688/f1000research.54410.1
Bammigatti,Chanaveerappa,additional,,10.12688/f1000research.54410.1
Dhandapani,Sarumathi,additional,,10.12688/f1000research.54410.1
Pallam,Gopichand,additional,,10.12688/f1000research.54410.1
Kaliyappan,Anupriya,additional,,10.12688/f1000research.54410.1
Maysaa El Sayed,Zaki,first,,10.12688/f1000research.52086.1
Dina,Elhammady,additional,,10.12688/f1000research.52086.1
